Length of Username,Country Block_1,Country Block_2,Number of Followers,Number of Posts,Number of Mutual Followers,Percentage of Following,Is Business Account,Sex,Is Joined Recently,Is Verified,Is Private,Is Professional Account,Length of Biography,Number of Video Posts,Mean Post Likes
0.401945968,0,0,0.48000029,0.469050961,0.592945153,0.577480133,0,0,0,1,0,0,140.9423593,76.38232607,30.80171223
0.432479695,1,0,0.52569317,0.429676809,0.650547708,0.518007903,0,1,1,1,0,0,32.31181117,54.0718459,38.42476267
0.383888794,0,0,0.508791103,0.358764186,0.616353194,0.536146427,1,1,1,0,0,1,-72.0982547,-23.82917698,79.77811471
0.583713654,0,0,0.613398684,0.479586473,0.688720258,0.558493825,1,0,0,1,0,1,-36.95264885,56.08855143,-46.8057838
0.333640158,0,0,0.543512882,0.441045473,0.573474703,0.635609296,1,1,1,1,0,1,-11.88166925,10.5363618,133.1682501
0.28970112,0,0,0.567039022,0.463656147,0.696090012,0.529138572,1,0,1,1,0,1,10.90083565,98.02230301,-76.32368784
0.689539828,0,0,0.500417116,0.480162463,0.675580786,0.320291236,1,1,1,1,0,0,-83.18895117,58.02274833,-13.44003934
0.422310181,0,0,0.622065774,0.49247974,0.639336778,0.467282263,1,1,1,1,0,1,16.56850507,12.16612897,0.071123079
0.467895065,0,0,0.779123895,0.416578854,0.601796922,0.63238504,1,1,1,1,0,1,71.05982788,38.26641402,105.9222284
0.495292375,0,0,0.670150162,0.487251791,0.609741064,0.260218343,1,1,1,1,0,1,-65.44621086,24.8779849,94.30649581
0.47091314,1,0,0.534170878,0.406685158,0.61643496,0.55645181,0,1,1,0,1,1,23.14654369,-17.55178429,48.69431554
0.519778713,0,0,0.597891567,0.448412708,0.570657001,0.389499138,1,0,0,1,0,1,-26.00282806,43.74930847,115.5414179
0.383769622,0,0,0.601273478,0.229907807,0.664107948,0.368845286,1,1,1,0,0,1,-31.24654033,25.97546769,79.69434677
0.481621274,0,0,0.690785153,0.354197827,0.61226334,0.573563344,0,0,0,1,0,0,-99.40067251,81.40649544,140.9929522
0.485942892,0,0,0.489010727,0.471690982,0.734312905,0.480094793,1,0,0,1,0,0,-146.0863528,72.83633301,33.39899957
0.288729461,0,0,0.490193721,0.475091871,0.558449267,0.440716368,0,1,0,0,0,1,-45.58893098,-49.96090395,144.0535422
0.358723611,0,0,0.547279971,0.328779618,0.70954906,0.572833331,0,1,1,1,1,1,44.46592338,87.50482033,34.26728074
0.377908616,0,0,0.554881457,0.516271585,0.622843024,0.673275764,0,1,1,0,0,1,-49.93241655,76.51545778,-16.23132019
0.396129488,0,0,0.506395667,0.404142166,0.563762381,0.508190253,1,1,0,1,1,0,-83.06440637,75.30466973,83.23426744
0.497893487,1,0,0.531815356,0.492117643,0.707570129,0.493031615,0,1,1,1,0,1,-2.415918815,-89.94433973,132.6527714
0.307004634,0,0,0.652862546,0.45100209,0.538375117,0.674747513,0,1,1,1,0,1,-22.22949315,56.13829824,-9.664116777
0.442056671,0,0,0.483198538,0.476489512,0.564500801,0.728152712,0,1,0,1,0,1,62.01343441,200.5389585,73.84318784
0.610940771,0,0,0.452503691,0.314878918,0.645687793,0.384980943,0,0,1,1,0,1,-148.7575692,-56.75235907,99.65542081
0.539697467,0,0,0.551439969,0.478000141,0.612863696,0.564188211,0,1,1,0,0,1,-10.98799556,17.23593288,108.2998615
0.393345026,0,0,0.615187593,0.485342741,0.669058894,0.54010674,0,0,0,0,0,1,21.68556796,176.6240634,38.37748717
0.581421283,0,0,0.52371855,0.511887915,0.674914157,0.488961695,0,0,1,1,1,1,9.164424157,90.85001222,112.905436
0.585353873,0,0,0.651601871,0.466474223,0.5752303,0.513838797,0,0,0,1,0,1,143.6142302,105.9336649,20.02465301
0.392195102,0,0,0.557205892,0.46952233,0.65979074,0.781879919,0,1,1,0,1,1,85.95099341,-8.769545926,178.5976539
0.666141406,0,0,0.495480216,0.437660186,0.64416041,0.458255744,0,0,1,0,0,1,-19.10754852,-28.57037684,112.757656
0.472250966,0,0,0.471285584,0.429765564,0.579659394,0.583039818,0,1,1,0,0,1,-92.65554183,7.401938827,11.84282269
0.629181614,0,0,0.518704962,0.355282518,0.595461494,0.451428419,1,1,1,0,0,1,119.5451458,54.49073999,91.86319534
0.773133477,0,0,0.491615459,0.503537086,0.560607465,0.483994654,0,1,1,1,0,1,17.25792225,7.034087778,66.80279687
0.843664252,0,0,0.570899149,0.409197451,0.613796215,0.441573834,0,1,1,0,0,1,-32.90405206,93.79478332,25.74472335
0.363310124,0,0,0.508637263,0.49782215,0.595943121,0.560338424,0,0,1,1,0,1,121.2048182,106.7464093,71.88732661
0.307291691,1,0,0.487965884,0.299069805,0.63327163,0.736509354,1,1,1,0,0,1,71.42583419,43.18991746,95.41112284
0.619533184,0,0,0.534832076,0.377662831,0.658542983,0.45616873,1,1,0,0,0,1,-33.65509271,78.56316052,43.18420526
0.482163327,0,0,0.476481489,0.403148102,0.617930998,0.662215863,1,1,1,1,0,0,180.8613763,-53.78165908,92.36055383
0.578857617,0,1,0.468180557,0.476927107,0.54989684,0.556613754,1,0,0,1,0,0,82.32263443,69.25383847,177.3954118
0.154052647,0,0,0.461087084,0.470420907,0.724173684,0.312257811,0,0,1,1,1,1,29.8264886,87.41630714,203.464616
0.41738516,0,0,0.535587871,0.381231253,0.651780668,0.141173143,0,1,1,1,0,1,40.15258239,39.54155886,118.2289993
0.62243301,0,0,0.739415308,0.490646399,0.627378968,0.461108479,1,1,1,0,1,0,-13.14194232,139.6142828,93.15571116
0.456168675,0,0,0.462314462,0.426664366,0.721415029,0.590269193,0,0,1,1,0,1,7.577081663,45.85910601,16.90779821
0.520303175,0,1,0.564827937,0.418421637,0.599337077,0.56658027,0,1,0,0,0,1,53.33110357,129.1781708,3.719589145
0.285899333,0,0,0.587392597,0.439241173,0.589698227,0.537655563,0,0,1,1,0,1,12.53706659,46.03034451,-50.26605306
0.477405478,0,0,0.449417325,0.24015736,0.593232212,0.463877716,1,0,1,1,0,1,82.39723952,68.19415713,3.133255635
0.448893364,0,0,0.533409868,0.451515105,0.543516379,0.566818572,0,0,1,0,0,0,-30.76486697,-15.02777462,113.882429
0.799280288,0,0,0.528300148,0.383605966,0.520387683,0.414250167,0,1,1,0,0,1,-112.6448289,115.8701156,128.9857108
0.777558731,0,0,0.472622838,0.492370571,0.703181086,0.421151852,1,1,1,1,0,1,-113.5137581,45.63227915,159.9063135
0.652741178,0,0,0.470574671,0.434984795,0.727790508,0.570254675,0,0,1,1,0,1,29.4371098,69.74684634,-29.01182784
0.495055293,0,0,0.479347472,0.47420478,0.573734473,0.608733105,1,1,0,0,0,1,29.70139995,2.45589656,88.33654687
0.419680191,0,0,0.488383068,0.37949939,0.739723471,0.745172178,1,1,0,0,0,1,-88.69800508,38.28104919,44.34805136
0.46106311,0,0,0.478163784,0.49553874,0.625494935,0.395024641,0,1,0,1,0,1,16.34991537,83.04660797,21.67246471
0.404976727,0,0,0.502044114,0.505953638,0.781666521,0.559950337,0,0,1,1,0,1,-25.19391317,106.8908432,22.65988193
0.593242555,0,1,0.500431715,0.512658693,0.629408511,0.459211544,0,1,1,0,0,1,4.233052645,30.41503717,101.8704765
0.467729663,0,0,0.726958697,0.431069937,0.61862662,0.560686674,1,1,1,0,0,1,-45.01980337,-113.9256321,141.1336965
0.558108828,0,0,0.501186562,0.350832313,0.588583634,0.476430828,1,1,0,1,0,1,87.22797082,48.89802893,98.56276187
0.521049232,0,0,0.541943167,0.470180323,0.638842512,0.410628414,0,1,0,0,0,1,-56.29990643,15.28150966,3.544380321
0.453828557,0,0,0.562647611,0.40622336,0.618152768,0.501722872,1,0,1,1,1,0,-61.77458057,71.57080026,-23.02027903
0.353264294,0,0,0.471945588,0.374864593,0.591187805,0.457908052,1,1,1,1,0,0,-5.985910305,74.80377769,72.66448733
0.648669315,0,0,0.510020464,0.518053238,0.620750695,0.371757886,0,1,1,0,0,1,-3.963247845,26.29632094,129.7517193
0.233646064,0,0,0.529295728,0.46663552,0.499901447,0.648229716,0,1,0,0,0,1,-34.07810623,36.22845715,175.7384929
0.451681148,0,0,0.541142836,0.490569937,0.547083598,0.487212969,0,1,1,0,0,1,35.85362232,57.30502014,63.60881982
0.348091677,0,0,0.693657827,0.490272108,0.570709208,0.381873093,0,1,1,1,0,1,-123.4475925,122.1223291,42.67887016
0.547723994,0,0,0.499029086,0.428032611,0.765051922,0.491179188,1,1,1,1,0,1,42.17486747,4.298913621,103.8084721
0.652095221,0,0,0.660673449,0.49277295,0.604852489,0.589744755,0,1,1,0,0,0,83.42115463,-14.95221285,71.9015525
0.627595184,0,0,0.51098047,0.418746923,0.635317398,0.4172907,1,0,1,1,0,1,-38.56471222,52.63705038,79.81634428
0.27680249,1,0,0.577340651,0.418626066,0.565358589,0.368773952,0,1,0,1,0,1,178.7811159,100.5510882,102.00174
0.226559519,0,0,0.475787241,0.461990013,0.665308961,0.639574552,1,1,1,1,0,1,148.7143419,73.04179525,33.73406805
0.46747907,0,0,0.502522906,0.360683235,0.741191591,0.52940681,1,1,0,1,1,0,106.7821544,50.02744508,-20.96042809
0.384710926,0,0,0.570396014,0.28532144,0.650542849,0.448750297,1,1,1,1,0,1,12.54291673,57.41324446,69.75115189
0.585841507,0,0,0.570642475,0.313900699,0.674740735,0.415258925,0,1,1,0,0,1,-35.80156291,103.2631618,40.38201841
0.6779293,0,0,0.594008453,0.299413966,0.826524055,0.508581415,0,0,1,1,0,1,17.47685555,99.8272003,91.46778309
0.435157992,0,0,0.568837527,0.476764005,0.622503385,0.535319435,1,1,1,1,0,1,37.49019032,-33.8561011,84.08742197
0.5200292,0,0,0.549045535,0.468515849,0.674207266,0.67575545,0,1,1,0,0,1,-11.05866499,93.61225415,92.6994648
0.35156098,0,0,0.734883021,0.287362919,0.638571313,0.500021602,0,1,1,0,0,1,-34.26907595,67.09786839,-7.453689189
0.40036541,0,0,0.62957739,0.322624347,0.527412761,0.478628983,1,0,1,0,0,1,18.94066508,70.48670537,54.75582795
0.634746763,0,0,0.698376328,0.345041733,0.606361711,0.567755502,0,1,1,1,0,1,-32.64035671,111.2188954,116.5503444
0.492351629,0,0,0.534397661,0.466090065,0.640924027,0.488527676,1,1,0,1,0,0,105.0013965,132.5107544,108.5817906
0.538254617,0,0,0.613880407,0.373671743,0.681676319,0.463565727,0,1,1,0,0,1,-0.870597737,51.24732654,93.03192907
0.751005886,0,0,0.516543341,0.479370008,0.779000156,0.547332035,1,1,1,1,0,1,150.3642299,99.25359111,146.8543522
0.661416127,0,0,0.55881192,0.423736089,0.661155773,0.564906324,0,1,0,0,0,1,38.00490299,140.527478,45.00522102
0.390256152,0,0,0.458120863,0.415048617,0.524617801,0.223303334,0,1,1,0,0,1,87.59033986,-43.92786774,-36.26776672
0.442591789,0,0,0.470230301,0.384855274,0.646613253,0.415321546,0,1,1,1,0,0,89.61429865,90.89323423,16.64888233
0.670229778,0,0,0.571807233,0.493295761,0.588152064,0.533875272,0,1,1,0,0,1,26.29869118,178.2010504,160.4044745
0.714543892,0,0,0.592231611,0.351650923,0.55485969,0.611744621,1,1,1,1,0,1,54.14075264,88.90724836,9.826840355
0.838219645,0,0,0.460946687,0.469632937,0.701894266,0.488712377,0,1,1,1,0,1,123.5954319,82.92285981,187.6129659
0.499935895,0,0,0.530678688,0.391067673,0.558858428,0.29591177,0,1,0,1,0,1,-86.28159467,80.51002956,91.70222987
0.251645541,0,0,0.627062188,0.433977943,0.672908715,0.472319361,1,1,1,1,0,0,46.86972612,59.50314805,75.2365896
0.441528459,0,0,0.663228887,0.314645094,0.571598857,0.571119264,1,1,0,1,0,1,55.6016297,72.18881857,74.6713985
0.428013735,0,0,0.624204132,0.335888967,0.658369999,0.563073697,1,1,1,0,0,1,-113.0166451,-9.198689569,168.079933
0.353886671,0,0,0.501379787,0.499839961,0.623545967,0.619474078,0,1,1,1,1,1,-113.2860225,105.9940374,49.91393109
0.596390423,0,0,0.47348047,0.368959335,0.695788447,0.552777016,1,1,1,1,0,1,-30.24651415,61.49909079,138.4691218
0.708645226,0,0,0.500868035,0.367392708,0.576553682,0.550564391,0,1,1,1,0,1,-57.99777368,74.75203508,-16.9537753
0.579210394,0,0,0.493259216,0.485301854,0.640901793,0.514433408,0,0,0,1,0,0,-165.6865785,95.12986661,-38.18706401
0.602686194,0,0,0.624151801,0.451894147,0.712610223,0.45242624,1,1,1,0,0,1,-51.87676617,74.67553815,24.70066023
0.382807419,0,0,0.582477982,0.468710413,0.604459097,0.67303373,0,1,1,1,0,1,99.53093182,79.77182247,5.905392115
0.858694185,0,0,0.467512902,0.465938865,0.663876378,0.348284099,0,1,0,1,0,1,21.17881407,80.44615618,62.0071242
0.320607625,0,0,0.635023393,0.458519574,0.651673394,0.720766758,0,0,1,0,0,0,75.75389664,74.5882153,-60.53908857
0.412140506,0,0,0.50508207,0.449115443,0.696164397,0.845870436,1,1,1,0,0,1,33.80322649,120.198328,141.8319371
0.471803257,0,1,0.613204955,0.460848106,0.932988078,0.585117609,0,1,0,0,0,1,-72.39680971,-20.04532637,55.87352303
0.592255765,0,0,0.51502362,0.408537445,0.743011455,0.700754024,0,0,1,1,0,1,78.1973742,51.96419222,5.165843834
0.576178109,0,0,0.566711404,0.404505013,0.570424282,0.587778365,1,1,1,1,0,1,105.5989272,-15.9204909,48.02296426
0.563848031,0,0,0.530909715,0.48957184,0.705608969,0.506279076,1,1,1,0,0,1,90.98592281,142.0945551,48.13556772
0.0805325,0,0,0.48434363,0.427480631,0.670586758,0.383277097,0,1,1,0,0,1,-9.088628627,18.44518556,-2.554406053
0.396971421,0,0,0.567380395,0.475555347,0.61234079,0.652204889,1,1,1,0,0,1,11.50271954,-7.632799623,67.74208897
0.437144889,0,0,0.752063363,0.425727289,0.739205433,0.519475619,0,1,1,0,0,1,25.67596068,-104.1710437,31.27116963
0.529963274,0,0,0.56034743,0.383556718,0.571013443,0.723829598,0,1,0,0,0,1,-21.48549899,23.20047825,170.0796103
0.232320964,0,0,0.488157518,0.507037142,0.640266347,0.599031353,0,1,0,0,0,1,-46.16275638,26.18846671,35.7585226
0.498259546,0,0,0.637019331,0.333143113,0.619578152,0.550971101,1,0,1,1,0,1,-15.25583941,118.6229283,13.91408178
0.382794852,0,1,0.601021452,0.513985107,0.637536095,0.599167245,0,1,1,1,1,1,279.2872517,96.54184827,43.27534423
0.326314177,0,0,0.670468813,0.35547656,0.710512642,0.609438331,0,1,1,0,0,1,125.585386,21.19783974,29.26450046
0.458364047,0,0,0.549440288,0.352581749,0.567763161,0.780952372,0,1,1,1,0,1,16.7240331,-18.9630952,83.31212549
0.602661483,0,0,0.545887552,0.484308777,0.580838704,0.365004329,1,1,1,1,0,1,156.6871542,30.44981199,-40.16245956
0.456240096,0,0,0.521414412,0.387358344,0.686937114,0.756347054,0,1,1,0,0,1,-36.27144049,-132.0562264,3.385082917
0.493940123,0,0,0.525909591,0.408441384,0.73160344,0.5660906,1,1,0,1,0,1,0.188567144,28.44225188,88.57711078
0.558859649,0,0,0.587129708,0.464276568,0.667789072,0.414486016,0,1,1,1,0,1,-9.385184991,44.81695568,41.74880469
0.48039071,0,0,0.536526435,0.478268277,0.652557941,0.452182036,0,0,1,1,1,1,76.6907287,46.34758065,50.21747762
0.787040765,0,0,0.53969309,0.411645856,0.572838332,0.501559133,1,0,0,1,0,0,91.40805791,59.76188169,33.58867618
0.52426752,0,0,0.672241847,0.497029724,0.629810883,0.854250463,0,1,1,0,0,0,31.02800987,65.35314545,68.66348061
0.449914252,0,0,0.581000147,0.496806702,0.760851619,0.636055983,0,1,1,1,0,1,-79.76373902,31.62348141,56.8608481
0.077464327,0,0,0.502870015,0.48546095,0.597478468,0.624874468,1,0,0,0,0,1,14.86775027,-26.94593219,3.014932987
0.488700787,0,0,0.582140723,0.414580552,0.612662625,0.432445942,0,1,1,0,0,1,42.67104585,41.47942278,174.3584747
0.565791927,0,0,0.476922272,0.489672722,0.800915341,0.534636065,1,1,1,0,0,1,108.9886836,-58.44533633,142.9940505
0.54480235,0,0,0.557748712,0.474398153,0.621746193,0.424236063,1,0,1,1,1,1,-10.24731788,85.63924574,52.09517514
0.537899756,1,0,0.501609292,0.438919011,0.609503062,0.664025838,0,0,1,1,0,1,109.721718,45.86448014,59.31445854
0.340967945,0,0,0.454494562,0.392859487,0.574077084,0.424070539,0,0,1,1,0,1,-231.2559637,103.1380783,110.8311228
0.558505093,0,0,0.638395648,0.437877716,0.663808833,0.543874157,0,1,0,0,0,1,-103.5522014,-28.73486489,210.782022
0.314425581,0,0,0.586317549,0.424654553,0.703657985,0.407904922,0,1,1,1,0,0,-63.6083259,64.99172966,152.4699863
0.478172387,0,0,0.615465342,0.256140311,0.573050732,0.227139849,0,1,1,0,0,1,134.5638792,65.06344636,147.0037413
0.411272183,0,0,0.496549916,0.271034176,0.686408134,0.39877887,1,0,1,1,0,1,39.7143458,110.6320168,180.8736629
0.342097508,0,0,0.522525493,0.462795047,0.668996055,0.481558815,0,1,1,1,0,0,-197.9257112,64.3301758,46.03635765
0.661109842,0,1,0.587487006,0.505436314,0.480199193,0.57929946,0,1,1,1,0,0,-15.50937451,77.49494664,122.6687279
0.516721891,0,0,0.571211131,0.428442042,0.560459139,0.328359258,0,0,1,1,0,1,99.75580011,69.39749124,96.0559581
0.512194194,0,0,0.666701049,0.359512918,0.649988356,0.473118239,1,1,1,1,0,0,-1.510223896,98.84189116,-21.86919191
0.491434557,0,0,0.619804358,0.510209859,0.623434517,0.448921927,1,1,1,0,0,0,-13.50349273,-59.81907958,44.34736107
0.291305767,0,0,0.498948002,0.341082521,0.68865829,0.59574899,1,1,1,1,0,1,28.7257581,80.25642058,61.63198694
0.556728607,0,1,0.62526113,0.493049534,0.601976798,0.761714961,0,1,0,1,0,1,27.17977506,64.18940349,153.5944584
0.304041087,0,0,0.465573029,0.392452377,0.672216464,0.605883926,0,1,1,1,0,1,29.83775366,115.6028183,93.71994227
0.475275375,0,0,0.470257875,0.379885995,0.609218356,0.534981207,1,1,1,0,0,1,-69.42052617,40.70367543,103.1755548
0.588971476,0,0,0.466158463,0.302058012,0.623825737,0.485476977,0,1,0,1,0,1,33.77629911,47.83011072,104.9108737
0.360100127,0,0,0.507741586,0.326574776,0.708994245,0.624084754,1,1,1,0,0,1,27.02153434,69.35358943,24.66485674
0.473574956,0,0,0.494389342,0.474238686,0.569839842,0.605560559,1,1,0,1,0,1,-12.34423842,134.5822797,217.2663692
0.603729446,0,0,0.546287192,0.387917184,0.537949381,0.445288023,1,0,0,1,0,1,-156.7623943,54.6166851,29.58593113
0.519424289,0,0,0.608036767,0.514082094,0.64319332,0.381078342,1,0,1,0,1,0,127.0987045,85.67396539,101.8273589
0.498007764,0,0,0.580855558,0.46217913,0.780121713,0.884132612,1,1,1,0,0,1,52.6087369,62.5313727,44.62214818
0.495514453,0,0,0.49177846,0.429062402,0.522881499,0.336791794,1,0,1,1,1,1,-109.7442123,52.91404205,68.66141988
0.395402358,0,0,0.478527614,0.418928039,0.704552895,0.569541397,0,0,0,0,1,1,65.56189729,-56.54298698,135.5231311
0.162579829,0,0,0.603093735,0.461144046,0.673617254,0.573455272,1,1,1,0,0,1,60.95790446,23.34490076,135.3580344
0.594144626,0,0,0.477973897,0.404142019,0.653355887,0.613881544,0,1,0,1,0,0,-176.5976147,70.55287813,-45.02511336
0.559364884,0,0,0.584228607,0.489167272,0.534832547,0.260303918,1,1,1,1,0,0,29.94693482,45.7153855,107.376353
0.494354478,0,0,0.499144307,0.280709494,0.673423,0.356382814,0,1,0,1,0,0,2.948113762,94.64109501,-91.63941046
0.553109462,0,0,0.566959093,0.432093142,0.598769892,0.405259157,1,1,1,0,0,1,68.98124318,57.52997623,8.500376807
0.647040509,0,0,0.501898672,0.456880325,0.632534178,0.508688649,0,0,0,0,0,1,42.38688987,87.78732734,111.7234889
0.371375208,0,0,0.606168622,0.391297565,0.735670621,0.611882619,0,1,1,1,0,0,0.442134752,128.0650123,102.917674
0.564029856,0,0,0.640472713,0.423828922,0.624430419,0.859564106,1,1,1,1,0,1,-94.97992698,89.99745958,60.92656219
0.294176969,0,0,0.524965921,0.378781468,0.607825109,0.60264375,1,1,1,1,0,1,81.68656847,78.58049957,15.88012697
0.644428241,0,0,0.533897547,0.450089855,0.636851791,0.660341558,1,1,1,1,0,0,61.0864944,92.11369543,65.14809411
0.214516172,0,0,0.613974773,0.46200252,0.552305389,0.552331581,0,1,1,0,0,0,-132.7661736,57.58476176,-19.52707438
0.602968395,0,0,0.516262799,0.502641195,0.601022778,0.67168367,1,1,1,0,0,1,51.54341493,-40.99683851,107.2383589
0.284927578,0,0,0.536334031,0.33315315,0.602072792,0.363174655,1,1,1,0,0,1,-97.84024734,94.68979087,141.2117507
0.428061001,0,0,0.551515116,0.334656522,0.611063497,0.532733845,0,0,0,1,0,1,-69.71604071,80.66429827,60.48668401
0.654106241,0,0,0.584441312,0.431256919,0.694131977,0.735597308,0,1,1,1,0,1,10.32023993,74.84235976,32.35061635
0.580851889,0,0,0.698890725,0.439507263,0.622754816,0.448221385,1,0,0,0,0,1,-42.55614958,179.9416972,56.55175246
0.506911392,0,0,0.549163355,0.452265266,0.692191016,0.418526671,0,1,1,1,0,1,74.96600091,44.23263544,63.27356105
0.334553051,1,0,0.55900154,0.492243359,0.734714225,0.447411898,1,1,1,1,0,0,268.1214612,26.59228238,300.8733806
0.598932693,0,0,0.500983651,0.3271608,0.617641067,0.399386402,1,1,1,1,0,1,-8.130348972,32.28517119,58.79919727
0.335015223,0,0,0.595315422,0.38308171,0.607751163,0.440327561,1,1,0,0,0,0,-2.270588816,44.40904284,142.9268616
0.318645851,0,0,0.482585534,0.423016382,0.595174224,0.142864287,0,0,1,1,0,1,44.15687328,47.34521648,66.28838248
0.492847381,0,0,0.502777946,0.397937151,0.705622403,0.282597956,0,1,1,1,0,0,-73.56371724,141.1810303,0.79301597
0.470297231,0,0,0.556657754,0.325890592,0.761233209,0.598443654,0,1,1,0,0,1,-85.77790903,60.26941235,132.692274
0.308704473,1,0,0.51932654,0.428882176,0.638090958,0.476043498,1,0,1,1,1,1,148.3906627,21.0304998,82.444504
0.610135806,0,0,0.489747956,0.425650644,0.652838293,0.411133862,0,1,1,0,0,1,135.2370986,32.12960902,86.23374876
0.444642486,0,0,0.577648226,0.385526929,0.678202995,0.436786747,0,0,1,1,0,0,-18.58670303,78.65157519,112.1026872
0.276048603,0,0,0.507980304,0.470798924,0.499760066,0.493200503,0,0,1,1,0,0,31.30581658,90.25555136,121.6267246
0.373507255,0,0,0.52967226,0.496207982,0.607927211,0.335882776,1,1,0,1,1,1,23.10368725,87.74987173,84.59479115
0.259232049,0,0,0.485420065,0.487283822,0.664672938,0.458636192,0,1,1,1,0,0,145.9364525,60.99765893,19.17393863
0.615054036,0,0,0.450766738,0.482016524,0.556563544,0.70328023,1,1,0,0,0,1,111.0903782,140.4897734,30.50197696
0.437669742,0,0,0.539629178,0.506683533,0.680665797,0.465252057,0,1,0,1,0,1,-51.75867227,84.89489286,65.84403928
0.432238686,0,0,0.529000333,0.390330984,0.558872333,0.60056141,1,1,1,0,0,1,-96.26121933,-34.67435758,66.53847208
0.227027323,0,0,0.485161692,0.473640716,0.585907283,0.358241228,0,1,1,0,0,1,-6.921782503,-13.24332085,145.4327988
0.516918878,0,0,0.539723595,0.516576164,0.611865803,0.474766809,0,1,1,1,0,0,-83.11808471,102.0184314,37.62013969
0.433134206,0,0,0.548040809,0.351733212,0.673669177,0.353936787,0,1,1,0,0,1,-109.139728,21.55854549,146.5098861
0.413548015,0,0,0.715763744,0.474405026,0.663485288,0.482763987,1,1,0,1,0,1,-35.32839066,72.72653328,32.7955802
0.3523881,0,0,0.559998092,0.484937146,0.544022987,0.508564549,1,1,1,1,0,0,-14.26661887,88.29902976,171.1718628
