Length of Username,Country Block_1,Country Block_2,Number of Followers,Number of Posts,Number of Mutual Followers,Percentage of Following,Is Business Account,Class,Sex,Is Joined Recently,Is Verified,Is Private,Is Professional Account,Length of Biography,Number of Video Posts,Mean Post Likes
0.674899927,0,0,0.446953243,0.580259439,0.373911718,0.800762459,0,0,0,1,0,0,0,4.617726149,23.2528057,19.17231062
0.488945715,0,0,0.337923596,0.590392166,0.470992837,0.782769687,0,0,0,1,0,0,0,-10.8837118,22.17784698,11.41863848
0.680708033,0,0,0.367335108,0.71825498,0.531083053,0.777501157,0,0,0,1,1,0,0,-1.199392249,27.67800558,22.93890802
0.514250284,0,0,0.314892246,0.542649203,0.518339301,0.748729164,1,0,0,1,0,0,0,164.2476044,21.67379326,12.12848901
0.377185609,0,0,0.438942156,0.728924066,0.449466851,0.82509951,1,0,0,1,1,1,1,-10.1285784,33.86453953,89.04106179
0.387412859,0,0,0.448009647,0.720378457,0.425389497,0.784044357,0,0,0,1,0,0,0,165.6400041,1.219505344,54.59234786
0.449618327,0,0,0.452132135,0.702619282,0.53016735,0.799010936,0,0,1,1,1,0,0,130.7094132,27.29861268,77.3893765
0.584484279,0,0,0.378221306,0.607680021,0.321754569,0.770598534,1,0,0,1,1,0,1,-18.25101107,-17.6825013,19.40356147
0.431085958,0,0,0.223337358,0.701669625,0.527402712,0.760873049,0,0,0,1,0,0,0,55.85420167,29.26347816,-11.01329391
0.409996485,0,0,0.209152394,0.610018139,0.455455414,0.759483174,0,0,0,1,0,0,0,-51.87098034,-15.69914511,-12.42356793
0.422790555,0,0,0.35832059,0.56174108,0.50639382,0.803194653,0,1,1,1,0,0,1,-41.55761332,-2.839912745,91.56729627
0.473194322,0,0,0.321708599,0.578070986,0.540621951,0.789026085,0,0,0,1,1,0,0,95.52709998,-2.457501466,29.56506452
0.667099146,0,0,0.270454199,0.538615551,0.420622662,0.801798349,1,0,0,1,1,1,0,99.91010707,12.34552138,79.84316001
0.525221719,0,0,0.245964836,0.782554875,0.311708136,0.764544844,0,1,1,1,0,1,1,28.82695008,73.37492133,45.82506189
0.518084266,0,0,0.339510407,0.66391773,0.514819067,0.73967945,0,1,1,0,0,1,0,65.5323314,-11.09532674,24.01908455
0.789266087,0,0,0.398792301,0.665796023,0.485788641,0.770112145,0,1,1,0,0,0,0,-8.171700123,7.880065919,40.5203059
0.605170062,0,0,0.3056215,0.767443671,0.418880426,0.824354013,1,0,0,1,0,1,0,26.56834141,49.0183956,-71.13849813
0.661791069,0,0,0.353984757,0.834085441,0.339891254,0.817210902,0,0,0,0,0,1,0,111.7613766,34.64115859,30.82542111
0.522954229,0,0,0.455562032,0.618756874,0.524913384,0.785138024,1,1,1,0,0,1,0,48.22404716,8.80254744,-25.14698568
0.409850969,0,0,0.312687859,0.644724856,0.52170307,0.75895715,0,1,1,0,0,1,1,138.5619222,58.65336707,29.27025636
0.537218588,0,0,0.282042618,0.555814518,0.466030367,0.822518053,1,1,1,1,0,0,0,3.085816084,37.03124965,17.73612276
0.411497638,0,0,0.435176246,0.585490461,0.43678557,0.77042164,1,1,1,1,0,1,0,2.286374491,16.81366455,-24.36942286
0.446127818,0,0,0.316607791,0.541110748,0.535868677,0.769245257,1,0,0,1,1,0,0,0.928207641,1.703871488,26.96050959
0.515650988,0,0,0.228962759,0.609244973,0.48227212,0.831562835,1,1,1,1,0,1,0,-126.0841562,50.73079395,-229.9146453
0.455088309,0,0,0.391100144,0.545412106,0.435573584,0.812234919,0,0,0,1,1,0,0,-83.91476439,21.81448915,50.36502796
0.531126797,0,0,0.279049763,0.698964837,0.32989573,0.804670768,1,1,1,1,0,0,1,79.90658116,34.59714748,-22.40856797
0.560450283,0,0,0.402259461,0.658183293,0.484195039,0.82132982,0,1,1,0,0,0,0,-14.6628297,107.289714,-55.42939538
0.725339124,0,0,0.353952111,0.663484644,0.456349492,0.702239395,0,1,1,1,0,1,0,30.93797332,-20.81111269,42.70699478
0.509799623,0,0,0.380464062,0.683743835,0.473042879,0.812707494,1,1,1,0,0,0,1,45.32918093,51.79330508,218.323833
0.520276963,0,0,0.438377386,0.56719319,0.508606229,0.758504146,0,1,1,0,0,0,1,38.57344217,60.22184549,-43.593296
0.384075769,0,0,0.441724282,0.669528839,0.229300354,0.78864616,1,1,1,1,0,1,0,14.51581272,-13.40636698,-79.1659374
0.854495605,0,0,0.361894959,0.556408369,0.423973579,0.796065273,0,1,1,0,0,0,1,22.24906876,-0.628160756,153.1350046
0.371614067,0,0,0.443373244,0.708741834,0.547043505,0.796201506,1,1,1,1,0,1,1,76.25513855,11.01722552,-105.1372752
0.468119276,0,0,0.441704028,0.612717874,0.546915887,0.781460119,0,0,1,1,1,1,0,-11.6927192,-24.14908586,37.87604133
0.49172246,0,0,0.448153979,0.628776092,0.537001198,0.839177527,0,1,1,1,0,1,0,96.78324354,48.8147671,-100.66762
0.502018789,0,0,0.423072271,0.582717817,0.533922974,0.713759984,1,0,0,1,0,1,0,54.16325545,21.66038753,-12.71966044
0.544969777,0,0,0.408824501,0.586911955,0.543715059,0.794807888,1,0,0,1,1,0,0,75.99256502,3.828345911,54.53826484
0.590010053,0,0,0.405481868,0.523604239,0.527161939,0.813817523,0,1,1,1,0,1,1,-35.18281711,37.97037001,30.48264612
0.755946025,0,0,0.333262963,0.625369753,0.341036067,0.782893001,0,0,0,1,1,0,0,-38.35275784,-11.23099672,-34.51505416
0.42609753,0,0,0.320542399,0.673074737,0.4689882,0.785790467,1,1,1,0,0,1,1,31.04688094,65.92664796,104.1074968
0.607794101,0,0,0.39200779,0.609349859,0.386071761,0.784909615,1,1,1,0,0,1,1,83.53233097,64.08348458,213.6931797
0.422239156,0,0,0.408489878,0.62734526,0.345797155,0.788262427,1,0,0,1,1,0,0,-119.1805764,35.3849361,-30.53047273
0.498182348,0,0,0.268713469,0.592769613,0.436043807,0.767767778,0,1,1,1,0,1,0,-0.563826985,-4.111955539,-38.28366184
0.520569594,0,0,0.390822875,0.662411665,0.476608059,0.766362521,1,0,0,1,0,1,0,93.44862364,-16.73601098,31.34523031
0.501156204,0,0,0.400867321,0.758390112,0.445714526,0.77215117,0,0,0,1,0,0,0,102.4528142,8.581790125,47.83808806
0.572515329,0,0,0.416655899,0.541188859,0.379312921,0.785091198,0,1,1,1,0,1,1,-20.80461265,0.461653664,-57.41141552
0.419733972,0,0,0.387875221,0.599501066,0.35215892,0.831823268,0,1,1,1,0,1,1,-94.39023599,6.664063478,3.430329736
0.41093935,0,0,0.352582755,0.598987165,0.451756839,0.751444923,0,0,0,1,1,1,0,-44.42113589,22.34336415,19.58551912
0.567781807,0,0,0.39938665,0.677968922,0.475842735,0.826291633,1,1,1,0,0,1,1,-7.834469628,28.537304,-83.50928954
0.545912077,0,0,0.338646644,0.739693472,0.319708478,0.843407407,0,1,1,1,0,1,0,-29.05670365,29.65405915,-87.71710471
0.550337901,0,0,0.378501851,0.528470278,0.517613661,0.796604759,0,1,1,1,0,0,0,16.22453112,34.63771092,86.05044824
0.633519355,0,0,0.318335106,0.608001866,0.367804146,0.79624246,1,1,1,1,0,0,1,28.78399773,-23.03482229,105.6184337
0.712381644,0,0,0.355961225,0.591450477,0.472257955,0.769827633,1,0,0,1,1,1,0,104.187602,50.51083445,27.38982074
0.482165922,0,0,0.24629005,0.657299423,0.516145598,0.733015935,0,0,0,1,1,0,0,-25.10679889,3.907993665,-8.477260235
0.429112217,0,0,0.422314641,0.528189501,0.487113673,0.80889672,0,0,0,0,0,0,0,144.6968245,19.9017272,-39.76017407
0.561828641,0,0,0.327301617,0.595093766,0.45803138,0.79643683,0,0,0,0,1,0,0,58.25551274,6.720474833,40.71087276
0.560367251,0,0,0.409796136,0.559760588,0.52331023,0.786054733,1,1,1,1,0,1,0,11.52352807,11.40861905,62.22774596
0.56646165,0,0,0.452748567,0.599553957,0.520368569,0.77552617,0,1,1,1,0,0,0,122.8403533,45.24518839,105.5795132
0.511547746,0,0,0.275930175,0.679199228,0.233829478,0.804799655,1,1,1,1,0,0,1,112.7914296,36.85418554,164.6727867
0.355566435,0,0,0.427553293,0.633398453,0.354789742,0.759329459,0,1,1,0,0,0,1,-66.47783701,110.4149745,115.0444314
0.611641354,0,0,0.284022854,0.763656574,0.497701378,0.7604127,1,0,0,1,0,0,0,-21.67153332,-4.051774004,24.08348838
0.675106504,0,0,0.337660565,0.60031144,0.397365849,0.787655419,1,1,1,1,0,1,0,-19.78050553,-23.4459819,-95.0616212
0.551469948,0,0,0.367385746,0.566621751,0.360505536,0.78659454,1,1,1,1,0,1,1,-47.14560662,-60.03615005,221.7710789
0.58883088,0,0,0.36357407,0.584501689,0.456806149,0.819440284,1,1,1,0,0,1,1,29.18208135,-29.90455082,-24.57598947
0.461804562,0,0,0.427186868,0.758222399,0.475252769,0.78303343,1,1,1,1,0,0,0,26.07943604,12.6385964,135.2865101
0.668529873,0,0,0.40957514,0.595911568,0.503999874,0.860756977,1,0,0,1,0,0,0,46.24934106,4.197722241,-6.203714969
0.380748974,0,0,0.300985121,0.530548214,0.19301031,0.858141691,1,0,0,0,0,0,1,186.9757491,12.1383304,10.29791289
0.419173937,0,0,0.06874729,0.647556088,0.509155518,0.798122236,0,0,0,1,0,0,0,114.8169231,20.55084125,-3.017426951
0.480876284,0,0,0.423453521,0.528410935,0.521658104,0.803020224,0,0,0,0,1,0,0,64.50379188,19.15091705,36.82563348
0.400370466,0,0,0.310151729,0.523500323,0.398506795,0.800679269,0,1,1,1,0,1,0,137.7484418,41.08190655,17.3004984
0.412860657,0,0,0.385882986,0.566906544,0.495928149,0.847657333,0,1,1,1,0,1,0,1.039919134,31.90743291,208.7186346
0.377646002,0,0,0.429026617,0.621042253,0.289308595,0.750054228,1,0,0,1,0,1,0,10.14238087,2.562860053,-71.64275192
0.519469362,0,0,0.169843825,0.587806148,0.39719312,0.788416732,1,1,1,0,0,1,0,60.75021211,21.87289993,122.6602569
0.457799045,0,0,0.355103257,0.537558584,0.357538395,0.810667532,0,0,0,1,0,0,0,86.25704604,14.35401363,34.58794959
0.728200904,0,0,0.313126296,0.59201873,0.54138117,0.789075121,0,0,0,1,0,1,0,17.92174976,13.66880054,109.9580884
0.414774546,0,0,0.37337025,0.667181109,0.359885705,0.878433699,1,1,1,0,0,1,0,96.17912124,-36.21503999,66.55503874
0.53709671,0,0,0.333501099,0.578393845,0.514740375,0.795910605,0,0,0,1,0,0,0,139.5621385,10.96670261,74.09903574
0.68468753,0,0,0.433560427,0.590861699,0.385296608,0.73699031,1,0,0,1,0,0,0,15.9236737,33.87207221,91.55273707
0.444213115,0,0,0.393962352,0.590904369,0.38545724,0.829795295,0,0,0,1,0,1,0,-51.47349584,-4.079225513,48.04644631
0.5503455,0,0,0.366410807,0.593268822,0.522007076,0.796824675,0,1,1,0,0,0,0,-24.76518542,13.03105158,-28.02562118
0.365700289,0,0,0.329801393,0.636010209,0.52830648,0.734363173,0,0,0,1,0,1,0,127.5892285,13.1645588,32.80920391
0.432297353,0,0,0.313281547,0.585817337,0.540646063,0.8078999,1,1,1,1,0,0,0,50.93879439,-13.20557569,15.05486029
0.792695308,0,0,0.394511069,0.610984104,0.53349215,0.779096473,0,0,0,1,1,0,0,58.29484523,-17.74753864,-40.75351762
0.613379326,0,0,0.359077105,0.569680528,0.421231829,0.743094556,1,0,0,1,1,0,0,52.3547583,23.48633405,53.50138
0.516432629,0,0,0.407436637,0.543812575,0.533773858,0.786561084,1,0,0,1,1,0,0,65.31424133,-9.119460347,21.93467345
0.492685416,0,0,0.431846264,0.718880889,0.263822703,0.730965139,0,1,1,1,0,1,0,27.54516976,44.75121686,154.1643409
0.525675845,0,0,0.432185694,0.744275874,0.539016875,0.80739428,1,0,0,1,0,1,0,-25.98899424,-2.203823784,64.3095589
0.54402191,0,0,0.433337814,0.532924204,0.492400204,0.682830448,1,1,1,1,0,1,0,12.9404367,-36.02861046,-142.6303391
0.673891333,0,0,0.408148919,0.666419434,0.390160041,0.762560491,1,1,1,1,0,1,1,37.28616279,46.59739889,-0.771741873
0.604566819,0,0,0.345946609,0.689221003,0.437617358,0.76833891,0,0,0,1,0,0,0,28.65848032,-26.9679358,-21.68588001
0.696615448,0,0,0.355170679,0.726351832,0.461661098,0.802579258,0,0,0,1,1,0,0,31.40386605,10.82706207,62.43096382
0.406649322,0,0,0.424950178,0.759106782,0.288345405,0.82676582,0,0,0,1,1,0,0,-22.11078048,23.69735796,-12.42129652
0.382923943,0,0,0.418214227,0.525061021,0.52354007,0.821383765,1,0,0,0,1,1,0,22.71099794,12.73791408,52.64527847
0.570402706,0,0,0.287964324,0.536179706,0.277404435,0.895258669,0,0,1,1,1,0,1,91.57808196,30.08465242,47.50878272
0.507976792,0,0,0.33329804,0.696398843,0.487974218,0.797734926,1,1,1,1,0,0,1,20.34802639,15.12549965,-62.95765299
0.433323028,0,0,0.444302709,0.568179142,0.442062063,0.787812121,1,1,1,1,0,1,1,-46.65121397,-6.733436567,27.40250858
0.443751592,0,0,0.429168311,0.541932579,0.539086763,0.80480666,0,1,1,1,0,1,0,-12.21603487,61.08389684,111.078486
0.381379737,0,0,0.373126146,0.635012251,0.548193147,0.828558135,1,0,0,1,1,1,0,114.6167072,23.08053833,24.10894272
0.371422344,0,1,0.404601145,0.561320791,0.352331521,0.751539358,1,1,1,0,0,0,0,48.62035196,91.9465212,159.7177185
0.387514515,0,0,0.429369039,0.599093243,0.509933696,0.799864423,0,1,1,1,0,1,1,15.94967478,75.62079401,68.916045
0.488409222,0,0,0.230305958,0.523318337,0.538689413,0.794004314,0,1,1,0,0,0,1,-73.79195139,16.42361602,149.5348103
0.400591522,0,0,0.418558535,0.650357975,0.459583367,0.797429644,0,1,1,0,0,0,0,30.52071174,0.130652223,100.6168027
0.537633661,0,0,0.144293263,0.594465007,0.545257113,0.709006914,0,0,0,1,0,1,1,154.4320361,9.560746737,140.3012121
0.618298846,0,0,0.406226126,0.582484142,0.522437888,0.773888225,0,1,1,0,0,1,1,27.38153482,-16.93860508,61.05832181
0.458355408,0,0,0.410384044,0.793812121,0.53480087,0.837803827,0,0,0,1,0,1,0,44.86420627,27.88761461,12.52693545
0.697768626,0,0,0.394949269,0.604788399,0.428627003,0.852030332,0,1,1,1,0,1,0,85.80284539,95.33696222,252.0265986
0.527001359,0,0,0.431786831,0.566219444,0.469028723,0.827128156,1,1,1,0,0,0,0,47.17614391,53.49795519,-69.51105876
0.589923574,0,0,0.383193339,0.639264515,0.505951657,0.826894041,0,1,1,1,0,0,0,115.5015704,-73.90541407,34.0254104
0.424855989,0,0,0.349646017,0.656077924,0.443443526,0.754172842,0,0,0,1,0,0,0,-20.15472392,17.53895196,-11.27097083
0.411513538,0,0,0.322648108,0.541808268,0.364028259,0.733561222,1,1,1,0,0,1,0,-40.2900694,73.4222477,-21.66893369
0.611689146,0,0,0.437162612,0.710706534,0.50063285,0.753836175,0,1,1,0,0,0,0,31.99667373,16.12403718,178.4469408
0.773934029,0,0,0.397773486,0.564863158,0.435530731,0.800160707,1,0,0,1,1,1,0,83.88618322,5.307487316,36.67090934
0.597918501,0,0,0.345099601,0.556257483,0.272038758,0.822098272,1,1,1,1,0,1,0,29.22927035,-41.83207078,-73.05888784
0.50110257,0,0,0.163306274,0.623756899,0.433238193,0.784123917,0,0,0,1,0,1,0,220.8657668,0.239286527,21.32298771
0.405703382,0,0,0.441191609,0.738519261,0.488710794,0.80008305,1,1,1,0,0,1,0,66.9917653,-9.073456328,145.4551487
0.448302984,0,0,0.416707632,0.667760763,0.507787327,0.784136823,1,0,0,0,0,0,0,5.911406035,-13.13926262,45.31996145
0.369460007,0,0,0.396702745,0.685794186,0.519348085,0.805681956,1,0,0,1,1,1,0,-20.62283483,23.21205229,13.46116672
0.649204967,0,0,0.404476035,0.540747192,0.527351967,0.79763628,1,1,1,0,0,0,1,23.35603129,-7.229129795,-68.28073282
0.405625727,0,0,0.382556051,0.549187852,0.44199315,0.858345139,0,0,0,1,1,0,1,61.21514152,-26.67710592,16.70803443
0.474383967,0,0,0.348351606,0.600651421,0.53002272,0.749852624,0,0,0,1,1,0,1,-15.46756104,-5.603569661,37.99557587
0.385336594,0,0,0.43864695,0.672543286,0.272684958,0.784774628,0,0,0,1,0,1,0,52.45956409,38.69427304,14.62863128
0.611305292,0,0,0.269109044,0.63915495,0.549092288,0.774422542,1,0,0,1,1,1,0,20.13941839,40.83940689,8.181155784
0.636447895,0,0,0.322419381,0.798235593,0.384469215,0.859700958,0,1,1,0,0,1,0,76.8623331,107.1242744,93.81517096
0.637156252,0,0,0.309178656,0.519902237,0.404364928,0.75974707,0,0,0,0,1,1,0,-61.46642613,3.079624855,12.0715917
0.459408074,0,0,0.332135194,0.640497985,0.375657752,0.808907028,0,0,0,1,0,0,0,118.3159448,4.761995028,59.14821082
0.491877937,0,0,0.367831008,0.556071317,0.49529806,0.723071131,1,0,0,1,1,0,0,-30.14325285,6.891615452,-22.35724554
0.485698488,0,0,0.447263111,0.6038973,0.442769211,0.801139027,0,1,1,1,0,1,0,59.06090888,7.669799798,22.39438434
0.413439271,0,0,0.444102838,0.574616951,0.443977376,0.740228586,1,1,1,1,0,1,0,41.07299563,-33.82432159,1.998665752
0.772432074,0,0,0.264732791,0.569640527,0.347035839,0.801479549,1,0,0,1,1,0,0,136.3812691,10.73884983,28.359738
0.68968039,0,0,0.439882373,0.605865413,0.496853719,0.855518965,1,0,0,1,1,1,0,46.58834351,15.26233194,72.71540706
0.534694531,0,0,0.275867944,0.611806263,0.504970547,0.859238396,0,1,1,1,0,0,1,51.97500013,-17.83237414,-1.637726997
0.647531583,0,0,0.437792452,0.673468247,0.459531969,0.84362995,0,0,0,1,0,0,0,35.89415993,14.44039766,41.97650135
0.512725587,0,0,0.381670067,0.859186591,0.510047207,0.83437271,0,0,0,1,1,0,1,14.65848269,13.1066118,-12.21826873
0.753827115,0,0,0.444240946,0.521336575,0.358121657,0.826558313,0,1,1,0,0,0,0,37.66233874,1.017419137,-36.28147758
0.406289173,0,0,0.114807633,0.671311205,0.535397986,0.781113186,0,1,1,1,0,1,1,107.2301619,-16.68753981,-39.83345658
0.541897753,0,0,0.267932227,0.65542555,0.53409865,0.80781556,1,0,1,1,1,1,0,-24.76256717,2.969291348,-50.16329225
0.533380946,0,0,0.451913531,0.60858223,0.543798657,0.815900729,0,0,0,1,1,1,0,112.5471884,11.75894812,39.31558823
0.710709549,0,0,0.235227633,0.59739092,0.370389065,0.829658946,0,0,0,1,1,0,1,50.01976818,36.5120509,73.27862579
0.512673599,0,0,0.441150828,0.712540186,0.379328037,0.817094489,1,0,0,1,1,0,1,121.9664097,44.7023701,2.047054515
0.585708945,0,0,0.44066616,0.672274912,0.511567471,0.772556327,0,0,0,1,1,1,0,110.6922753,8.466687144,25.75782463
0.388184274,0,0,0.259899932,0.569444089,0.537619549,0.870202898,0,0,0,0,0,1,0,30.83873071,37.83228752,19.80185048
0.570935107,0,0,0.359898776,0.563493541,0.528667186,0.815157295,0,0,0,1,1,0,0,87.88339083,-10.01274149,60.44161259
0.674783485,0,0,0.41610983,0.558126226,0.514899962,0.821793198,1,1,1,1,0,0,0,33.10428151,-44.50593541,-8.984532338
0.555075503,0,0,0.283727363,0.574590443,0.350235048,0.827117699,1,1,1,0,0,0,1,-3.440933693,-20.08854923,-69.36322148
0.678879236,0,0,0.449379815,0.541032876,0.502702127,0.76851409,1,1,1,0,0,1,0,8.514456305,3.646842514,-95.36833708
0.485935083,0,0,0.361124624,0.674593474,0.347871981,0.824630261,0,0,0,1,1,1,0,64.15971101,7.302528492,16.61489644
0.488100479,0,0,0.366160904,0.554445383,0.384083288,0.813968971,1,1,1,1,0,0,1,4.507042098,-3.424565468,-95.87210659
0.416459226,0,0,0.300878278,0.684793245,0.464201515,0.795819866,1,1,1,1,0,0,1,-5.609066068,-52.78094333,116.9330213
0.408804854,0,0,0.422976596,0.633125526,0.531657025,0.847991148,0,1,1,0,0,0,1,25.57857418,22.5541539,58.0284063
0.640490945,0,0,0.280582128,0.592113265,0.441054057,0.79384301,1,0,0,1,0,1,0,7.964393067,-10.98327232,12.41204477
0.78638721,0,0,0.336599022,0.521875079,0.471378061,0.77895625,0,0,0,1,0,1,1,101.7220588,7.914105919,-5.974871941
0.697753383,0,0,0.40497754,0.64286962,0.390836671,0.799439894,1,0,0,1,0,0,1,141.950702,-13.60184158,36.80230536
0.765984509,0,0,0.396787975,0.615361351,0.465289344,0.806666414,1,0,0,1,0,1,0,-89.88974922,-24.30155267,17.63629585
0.387513502,0,0,0.389559985,0.822001863,0.49931802,0.848901853,0,1,1,1,0,1,1,71.22818746,1.189169784,30.00499763
0.633699853,0,0,0.418921959,0.68616373,0.503531643,0.794339528,0,1,1,1,0,1,0,96.79752265,31.73057846,-65.05488662
0.41404251,0,0,0.30532631,0.544443814,0.538255585,0.813377046,0,0,0,1,0,1,0,-110.6826731,11.40771418,70.49245673
0.720850663,0,0,0.314476142,0.545355417,0.482993817,0.781218598,0,0,0,1,1,0,0,-41.9163282,17.65179752,9.802089912
0.594935988,0,0,0.434599135,0.527166004,0.424029807,0.800579308,0,1,1,1,0,0,0,-48.13205044,-37.69043258,-259.6954518
0.468643278,0,0,0.42898327,0.610024141,0.444403975,0.803538139,0,1,1,1,0,0,0,62.11300508,-52.82124069,75.65117755
0.701772957,0,0,0.436107786,0.563615487,0.50019303,0.761209633,0,0,0,1,1,1,0,-18.99773196,-17.7967634,44.81439376
0.687167611,0,0,0.360833792,0.673470398,0.355623756,0.806855707,0,1,1,0,0,0,1,51.0273009,20.02430059,172.1476244
0.392328606,0,0,0.417305862,0.571600781,0.519286587,0.811371839,0,0,0,1,1,0,0,106.4987424,-2.063660257,-37.26077843
0.530851264,0,0,0.452956947,0.555087029,0.471919794,0.84118308,0,1,1,0,0,1,0,28.67502778,10.16470568,133.7371678
0.612780542,0,0,0.412906894,0.524096907,0.468424747,0.831131382,0,1,1,1,0,1,0,57.12855092,51.15804801,2.232704034
0.713659117,0,0,0.251116876,0.558606482,0.31333015,0.800353065,0,1,0,0,0,0,0,1.502213704,5.98484567,-7.456572121
0.460905281,0,0,0.385633385,0.559012863,0.364025775,0.791989406,0,1,1,0,0,1,0,-56.29379807,-10.40261018,26.97443418
0.556307594,0,0,0.268094595,0.657393186,0.455308385,0.761844874,0,0,0,1,1,0,0,6.46887357,24.09227249,6.077429462
0.763293955,0,0,0.440148871,0.551814422,0.491386202,0.802012226,1,0,0,1,1,0,0,126.2749419,9.671579439,55.77117193
0.496255651,0,0,0.42330904,0.639449227,0.52807798,0.777895035,0,1,1,1,0,1,1,42.1308321,-29.68695432,-153.1804562
0.422955087,0,0,0.41254933,0.67093819,0.483200037,0.865045351,0,1,1,0,0,0,0,-26.53813393,26.89588013,43.0794467
0.408947886,0,0,0.30300897,0.554830294,0.538276996,0.838580113,0,1,1,1,0,0,0,36.40983523,20.65376007,-50.04411307
0.500776481,0,0,0.428275729,0.55282481,0.535822153,0.780069756,0,0,0,1,1,1,0,-7.717828652,9.412322359,20.49246873
0.505694167,0,0,0.256584389,0.57582051,0.516153089,0.833162761,0,0,0,1,0,0,0,-53.53198462,10.59854645,38.08738059
0.486845675,0,0,0.454552553,0.544358567,0.463779194,0.796404392,0,0,0,1,0,1,1,123.054921,-9.971416039,42.08647626
0.455571775,0,0,0.317406004,0.705347368,0.548323003,0.845861716,1,1,1,0,0,1,0,40.9480947,34.48479904,78.7185535
0.415862913,0,0,0.458547041,0.573141327,0.482677607,0.811153361,1,0,0,1,0,1,0,111.6380604,-3.48711087,30.15599311
0.412886344,0,0,0.409150529,0.538415384,0.473787861,0.822832864,1,1,1,0,0,0,1,88.12673368,-60.43631442,174.8373941
0.442141585,0,0,0.423736749,0.553958445,0.481155332,0.786719998,0,1,1,0,0,1,0,22.67820365,-74.4455524,-155.0609478
0.794228351,0,0,0.390592381,0.584227375,0.512362106,0.734487225,1,1,1,0,0,1,1,107.6038122,19.38645269,-15.358877
0.606681224,0,0,0.331111002,0.522828255,0.366381974,0.795703809,1,1,1,1,0,0,1,25.78713001,20.1147739,-32.63866705
0.510800857,0,0,0.444292439,0.570027419,0.547629069,0.856913159,0,1,1,1,0,1,1,71.85583866,-0.51517019,-43.92270426
0.538391662,0,0,0.45443515,0.697793615,0.472276534,0.846066386,0,0,0,1,0,1,0,-14.68950933,2.657847131,-36.09856167
0.383132797,0,0,0.336456147,0.551009202,0.490870738,0.763698043,0,0,0,1,1,1,0,72.58038501,-17.68973208,1.127699487
0.44467297,0,0,0.256660016,0.645128977,0.382400626,0.806761851,1,0,0,1,1,1,0,115.6964006,-26.5820165,25.89577728
